date,temperature,humidity,luminosity
2020-12-03 16:06:49.144,18.9,19.5,48
2020-12-03 16:06:46.866,18.9,19.5,48
2020-12-03 16:06:44.589,18.9,19.5,48
2020-12-03 16:06:42.316,18.9,19.6,48
2020-12-03 16:06:40.039,18.9,19.7,48
2020-12-03 16:06:37.765,18.9,19.7,48
2020-12-03 16:06:35.488,18.9,19.8,48
2020-12-03 16:06:33.211,18.9,19.9,48
2020-12-03 16:06:30.938,18.9,20.0,48
2020-12-03 16:06:28.660,18.9,20.0,48
2020-12-03 16:06:26.383,18.9,19.9,48
2020-12-03 16:06:24.110,18.9,19.9,48
2020-12-03 16:06:21.832,18.9,19.9,48
2020-12-03 16:06:19.555,18.9,19.9,48
2020-12-03 16:06:17.282,18.9,19.9,48
2020-12-03 16:06:15.005,18.9,19.9,48
2020-12-03 16:06:12.731,18.9,19.9,48
2020-12-03 16:06:10.454,18.9,19.8,48
2020-12-03 16:06:08.177,18.9,19.8,48
2020-12-03 16:06:05.903,18.8,19.8,48
2020-12-03 16:06:03.626,18.8,19.8,48
2020-12-03 16:06:01.349,18.8,19.8,48
2020-12-03 16:05:59.076,18.8,19.8,48
2020-12-03 16:05:56.798,18.8,19.7,48
2020-12-03 16:05:54.525,18.8,19.7,48
2020-12-03 16:05:52.248,18.8,19.7,48
2020-12-03 16:05:49.970,18.8,19.7,48
2020-12-03 16:05:47.697,18.8,19.7,48
2020-12-03 16:05:45.420,18.8,19.6,48
2020-12-03 16:05:43.143,18.8,19.5,48
2020-12-03 16:05:40.870,18.8,19.5,49
2020-12-03 16:05:38.592,18.8,19.4,49
2020-12-03 16:05:36.315,18.8,19.4,49
2020-12-03 16:05:34.042,18.8,19.3,50
2020-12-03 16:05:31.764,18.8,19.3,50
2020-12-03 16:05:29.487,18.8,19.2,49
2020-12-03 16:05:27.214,18.8,19.2,49
2020-12-03 16:05:24.937,18.8,19.1,50
2020-12-03 16:05:22.663,18.8,19.1,50
2020-12-03 16:05:20.386,18.8,19.0,49
2020-12-03 16:05:18.109,18.8,18.9,50
2020-12-03 16:05:15.831,18.8,18.9,49
2020-12-03 16:05:13.558,18.8,18.9,48
2020-12-03 16:05:11.281,18.8,18.9,44
2020-12-03 16:05:09.004,18.8,18.9,40
2020-12-03 16:05:06.730,18.8,18.9,50
2020-12-03 16:05:04.453,18.8,18.9,51
2020-12-03 16:05:02.176,18.8,18.9,51
2020-12-03 16:04:59.903,18.8,18.9,51
2020-12-03 16:04:57.625,18.8,18.9,51
2020-12-03 16:04:55.348,18.8,18.9,51
2020-12-03 16:04:53.075,18.8,18.9,51
2020-12-03 16:04:50.797,18.8,18.9,51
2020-12-03 16:04:48.520,18.8,18.9,51
2020-12-03 16:04:46.247,18.8,18.9,51
2020-12-03 16:04:43.970,18.8,18.9,51
2020-12-03 16:04:41.693,18.8,19.0,51
2020-12-03 16:04:39.419,18.8,19.0,51
2020-12-03 16:04:37.142,18.8,19.0,51
2020-12-03 16:04:34.865,18.8,19.0,51
2020-12-03 16:04:32.592,18.8,19.0,51
2020-12-03 16:04:30.314,18.8,19.0,51
2020-12-03 16:04:28.037,18.8,19.1,51
2020-12-03 16:04:25.764,18.8,19.1,51
2020-12-03 16:04:23.486,18.8,19.1,51
2020-12-03 16:04:21.209,18.8,19.1,51
2020-12-03 16:04:18.932,18.8,19.0,50
2020-12-03 16:04:16.658,18.8,19.1,50
2020-12-03 16:04:14.381,18.8,19.1,49
2020-12-03 16:04:12.104,18.8,19.1,48
2020-12-03 16:04:09.831,18.8,19.1,49
2020-12-03 16:04:07.553,18.8,19.1,49
2020-12-03 16:04:05.276,18.8,19.1,49
2020-12-03 16:04:03.003,18.8,19.1,48
2020-12-03 16:04:00.726,18.8,19.1,48
2020-12-03 16:03:58.448,18.8,19.1,49
2020-12-03 16:03:56.175,18.8,19.1,48
2020-12-03 16:03:53.898,18.8,19.1,49
2020-12-03 16:03:51.620,18.8,19.1,49
2020-12-03 16:03:49.343,18.8,19.0,49
2020-12-03 16:03:47.070,18.8,19.0,49
2020-12-03 16:03:44.793,18.8,19.0,49
2020-12-03 16:03:42.515,18.8,19.0,49
2020-12-03 16:03:40.242,18.8,18.9,49
2020-12-03 16:03:37.964,18.8,18.9,49
2020-12-03 16:03:35.687,18.8,18.9,49
2020-12-03 16:03:33.414,18.8,18.9,49
2020-12-03 16:03:31.137,18.8,18.9,49
2020-12-03 16:03:28.859,18.8,18.9,49
2020-12-03 16:03:26.586,18.8,18.9,43
2020-12-03 16:03:24.309,18.8,18.9,49
2020-12-03 16:03:22.031,18.8,18.9,49
2020-12-03 16:03:19.758,18.7,18.8,48
2020-12-03 16:03:17.481,18.7,18.8,51
2020-12-03 16:03:15.204,18.8,18.9,51
2020-12-03 16:03:12.930,18.8,18.9,51
2020-12-03 16:03:10.653,18.7,18.8,51
2020-12-03 16:03:08.376,18.8,18.9,51
2020-12-03 16:03:06.102,18.8,18.9,48
2020-12-03 16:03:03.825,18.8,19.0,50
2020-12-03 16:03:01.548,18.8,19.0,44
2020-12-03 16:02:59.275,18.8,19.0,50
2020-12-03 16:02:56.997,18.8,19.0,52
2020-12-03 16:02:54.720,18.8,19.0,52
2020-12-03 16:02:52.447,18.8,19.0,52
2020-12-03 16:02:50.169,18.8,19.1,52
2020-12-03 16:02:47.892,18.8,19.1,52
2020-12-03 16:02:45.615,18.8,19.2,52
2020-12-03 16:02:43.342,18.8,19.2,52
2020-12-03 16:02:41.064,18.8,19.2,52
2020-12-03 16:02:38.791,18.8,19.3,51
2020-12-03 16:02:36.514,18.8,19.3,52
2020-12-03 16:02:34.236,18.8,19.3,52
2020-12-03 16:02:31.963,18.8,19.3,52
2020-12-03 16:02:29.686,18.8,19.4,52
2020-12-03 16:02:27.409,18.8,19.3,52
2020-12-03 16:02:25.135,18.8,19.3,52
2020-12-03 16:02:22.858,18.8,19.3,52
2020-12-03 16:02:20.581,18.7,19.2,52
2020-12-03 16:02:18.308,18.8,19.2,52
2020-12-03 16:02:16.030,18.8,19.2,52
2020-12-03 16:02:13.753,18.8,19.2,52
2020-12-03 16:02:11.480,18.8,19.1,51
2020-12-03 16:02:09.202,18.8,19.2,45
2020-12-03 16:02:06.925,18.8,19.2,49
2020-12-03 16:02:04.652,18.8,19.2,49
2020-12-03 16:02:02.375,18.8,19.2,49
2020-12-03 16:02:00.101,18.8,19.2,50
2020-12-03 16:01:57.824,18.8,19.2,50
2020-12-03 16:01:55.547,18.8,19.2,50
2020-12-03 16:01:53.274,18.7,19.1,49
2020-12-03 16:01:50.996,18.8,19.2,49
2020-12-03 16:01:48.719,18.8,19.2,49
2020-12-03 16:01:46.446,18.8,19.2,49
2020-12-03 16:01:44.168,18.8,19.2,49
2020-12-03 16:01:41.891,18.8,19.2,49
2020-12-03 16:01:39.618,18.8,19.2,49
2020-12-03 16:01:37.341,18.8,19.2,49
2020-12-03 16:01:35.067,18.8,19.1,50
2020-12-03 16:01:32.790,18.8,19.1,49
2020-12-03 16:01:30.513,18.8,19.1,49
2020-12-03 16:01:28.235,18.8,19.1,49
2020-12-03 16:01:25.962,18.8,19.1,49
2020-12-03 16:01:23.685,18.8,19.1,49
2020-12-03 16:01:21.408,18.8,19.1,48
2020-12-03 16:01:19.134,18.8,19.1,52
2020-12-03 16:01:16.857,18.8,19.1,49
2020-12-03 16:01:14.580,18.8,19.1,47
2020-12-03 16:01:12.306,18.8,19.1,44
2020-12-03 16:01:10.029,18.8,19.1,41
2020-12-03 16:01:07.752,18.8,19.1,45
2020-12-03 16:01:05.475,18.8,19.1,52
2020-12-03 16:01:03.201,18.8,19.1,52
2020-12-03 16:01:00.924,18.8,19.1,52
2020-12-03 16:00:58.647,18.8,19.1,51
2020-12-03 16:00:56.373,18.8,19.1,52
2020-12-03 16:00:54.096,18.8,19.1,52
2020-12-03 16:00:51.819,18.8,19.0,52
2020-12-03 16:00:49.546,18.8,19.1,52
2020-12-03 16:00:47.268,18.8,19.1,52
2020-12-03 16:00:44.991,18.8,19.1,52
2020-12-03 16:00:42.718,18.8,19.1,52
2020-12-03 16:00:40.440,18.8,19.1,52
2020-12-03 16:00:38.163,18.8,19.1,52
2020-12-03 16:00:35.885,18.8,19.1,52
2020-12-03 16:00:33.612,18.8,19.1,52
2020-12-03 16:00:31.335,18.8,19.2,52
2020-12-03 16:00:29.058,18.8,19.2,52
2020-12-03 16:00:26.784,18.8,19.2,52
2020-12-03 16:00:24.507,18.8,19.2,52
2020-12-03 16:00:22.230,18.8,19.1,52
2020-12-03 16:00:19.956,18.8,19.1,52
2020-12-03 16:00:17.679,18.8,19.2,52
2020-12-03 16:00:15.402,18.8,19.2,52
2020-12-03 16:00:13.129,18.8,19.2,52
2020-12-03 16:00:10.851,18.8,19.2,50
2020-12-03 16:00:08.578,18.8,19.2,50
2020-12-03 16:00:06.301,18.8,19.2,50
2020-12-03 16:00:04.023,18.8,19.2,50
2020-12-03 16:00:01.750,18.8,19.2,50
2020-12-03 15:59:59.473,18.9,19.3,50
2020-12-03 15:59:57.196,18.8,19.2,50
2020-12-03 15:59:54.922,18.8,19.2,50
2020-12-03 15:59:52.645,18.8,19.1,47
2020-12-03 15:59:50.368,18.8,19.1,49
2020-12-03 15:59:48.095,18.8,19.2,49
2020-12-03 15:59:45.817,18.8,19.2,49
2020-12-03 15:59:43.540,18.8,19.1,48
2020-12-03 15:59:41.267,18.8,19.1,49
2020-12-03 15:59:38.989,18.8,19.1,49
2020-12-03 15:59:36.712,18.8,19.1,48
2020-12-03 15:59:34.439,18.8,19.1,49
2020-12-03 15:59:32.161,18.8,19.1,50
2020-12-03 15:59:29.884,18.8,19.1,49
2020-12-03 15:59:27.611,18.8,19.0,49
2020-12-03 15:59:25.334,18.8,19.0,49
2020-12-03 15:59:23.056,18.8,19.0,49
2020-12-03 15:59:20.783,18.8,19.0,48
2020-12-03 15:59:18.507,18.8,18.9,48
2020-12-03 15:59:16.228,18.8,18.9,47
2020-12-03 15:59:13.955,18.8,18.9,47
2020-12-03 15:59:11.678,18.8,18.9,47
2020-12-03 15:59:09.401,18.9,19.0,47
2020-12-03 15:59:07.123,18.8,18.9,45
2020-12-03 15:59:04.850,18.8,18.9,46
2020-12-03 15:59:02.573,18.9,19.0,46
2020-12-03 15:59:00.295,18.8,18.9,46
2020-12-03 15:58:58.022,18.9,19.0,48
2020-12-03 15:58:55.745,18.9,19.0,50
2020-12-03 15:58:53.468,18.9,19.0,49
2020-12-03 15:58:51.194,18.9,19.0,49
2020-12-03 15:58:48.917,18.9,19.0,42
2020-12-03 15:58:46.640,18.9,19.0,51
2020-12-03 15:58:44.367,18.9,19.1,51
2020-12-03 15:58:42.089,18.9,19.1,51
2020-12-03 15:58:39.812,18.9,19.1,51
2020-12-03 15:58:37.535,18.9,19.1,51
2020-12-03 15:58:35.262,18.9,19.2,51
2020-12-03 15:58:32.984,18.9,19.2,51
2020-12-03 15:58:30.707,18.9,19.2,51
2020-12-03 15:58:28.434,18.9,19.3,51
2020-12-03 15:58:26.156,18.9,19.3,51
2020-12-03 15:58:23.879,18.9,19.4,51
2020-12-03 15:58:21.606,18.9,19.3,51
2020-12-03 15:58:19.328,18.9,19.3,51
2020-12-03 15:58:17.051,18.9,19.3,51
2020-12-03 15:58:14.778,18.9,19.2,51
2020-12-03 15:58:12.501,18.9,19.2,51
2020-12-03 15:58:10.223,18.9,19.2,51
2020-12-03 15:58:07.950,18.9,19.2,51
2020-12-03 15:58:05.673,18.9,19.2,51
2020-12-03 15:58:03.400,18.9,19.2,51
2020-12-03 15:58:01.122,18.9,19.1,51
2020-12-03 15:57:58.845,18.9,19.1,51
2020-12-03 15:57:56.568,18.9,19.1,51
2020-12-03 15:57:54.294,18.9,19.1,51
2020-12-03 15:57:52.017,18.9,19.2,50
2020-12-03 15:57:49.740,18.9,19.2,49
2020-12-03 15:57:47.467,18.9,19.2,49
2020-12-03 15:57:45.189,18.9,19.2,48
2020-12-03 15:57:42.912,18.9,19.2,51
2020-12-03 15:57:40.639,18.9,19.2,51
2020-12-03 15:57:38.361,18.9,19.1,51
2020-12-03 15:57:36.084,18.9,19.1,51
2020-12-03 15:57:33.811,18.9,19.1,51
2020-12-03 15:57:31.534,19.0,19.1,51
2020-12-03 15:57:29.257,19.0,19.1,51
2020-12-03 15:57:26.983,19.0,19.1,51
2020-12-03 15:57:24.706,19.0,19.1,51
2020-12-03 15:57:22.429,19.0,19.1,51
2020-12-03 15:57:20.156,19.0,19.1,51
2020-12-03 15:57:17.878,19.0,19.1,51
2020-12-03 15:57:15.601,19.0,19.1,51
2020-12-03 15:57:13.324,19.0,19.1,51
2020-12-03 15:57:11.050,19.0,19.1,51
2020-12-03 15:57:08.773,19.0,19.1,51
2020-12-03 15:57:06.496,19.0,19.1,51
2020-12-03 15:57:04.223,19.0,19.1,51
2020-12-03 15:57:01.945,19.0,19.1,50
2020-12-03 15:56:59.668,19.0,19.1,49
2020-12-03 15:56:57.391,19.0,19.1,49
2020-12-03 15:56:55.117,19.0,19.1,48
2020-12-03 15:56:52.840,19.0,19.2,51
2020-12-03 15:56:50.563,19.0,19.2,50
2020-12-03 15:56:48.290,19.0,19.2,51
2020-12-03 15:56:46.012,19.0,19.2,51
2020-12-03 15:56:43.735,19.0,19.2,51
2020-12-03 15:56:41.462,19.0,19.3,51
2020-12-03 15:56:39.184,19.0,19.3,51
2020-12-03 15:56:36.907,19.0,19.3,51
2020-12-03 15:56:34.634,19.0,19.3,51
2020-12-03 15:56:32.357,19.0,19.3,51
2020-12-03 15:56:30.079,19.0,19.4,50
2020-12-03 15:56:27.806,19.0,19.4,50
2020-12-03 15:56:25.529,19.0,19.4,51
2020-12-03 15:56:23.256,19.0,19.3,48
2020-12-03 15:56:20.978,19.0,19.3,43
2020-12-03 15:56:18.701,19.0,19.3,51
2020-12-03 15:56:16.428,19.0,19.3,50
2020-12-03 15:56:14.150,19.0,19.3,49
2020-12-03 15:56:11.873,19.0,19.2,49
2020-12-03 15:56:09.600,19.0,19.2,49
2020-12-03 15:56:07.323,19.0,19.2,49
2020-12-03 15:56:05.045,19.0,19.2,49
2020-12-03 15:56:02.772,19.0,19.2,49
2020-12-03 15:56:00.495,19.0,19.2,49
2020-12-03 15:55:58.217,19.0,19.2,50
2020-12-03 15:55:55.944,19.1,19.2,49
2020-12-03 15:55:53.667,19.1,19.3,49
2020-12-03 15:55:51.390,19.0,19.2,40
2020-12-03 15:55:49.116,19.0,19.3,43
2020-12-03 15:55:46.839,19.0,19.3,36
2020-12-03 15:55:44.562,19.0,19.3,33
2020-12-03 15:55:42.289,19.0,19.3,33
2020-12-03 15:55:40.011,19.0,19.3,34
2020-12-03 15:55:37.734,19.0,19.3,34
2020-12-03 15:55:35.461,19.0,19.3,34
2020-12-03 15:55:33.183,19.0,19.3,35
2020-12-03 15:55:30.906,19.0,19.3,45
2020-12-03 15:55:28.632,19.0,19.3,45
2020-12-03 15:55:26.355,19.0,19.3,44
2020-12-03 15:55:24.078,19.0,19.3,45
2020-12-03 15:55:21.804,19.0,19.3,45
2020-12-03 15:55:19.527,19.0,19.3,43
2020-12-03 15:55:17.250,19.0,19.4,44
2020-12-03 15:55:14.977,19.0,19.4,44
2020-12-03 15:55:12.699,19.0,19.4,44
2020-12-03 15:55:10.422,19.0,19.4,43
2020-12-03 15:55:08.149,19.0,19.4,42
2020-12-03 15:55:05.871,19.0,19.4,43
2020-12-03 15:55:03.598,19.0,19.4,43
2020-12-03 15:55:01.321,19.0,19.4,43
2020-12-03 15:54:59.044,19.0,19.4,44
2020-12-03 15:54:56.770,19.0,19.4,34
2020-12-03 15:54:54.493,19.0,19.4,34
2020-12-03 15:54:52.220,19.0,19.4,34
2020-12-03 15:54:49.942,19.0,19.4,34
2020-12-03 15:54:47.665,19.0,19.5,35
2020-12-03 15:54:45.392,19.0,19.5,36
2020-12-03 15:54:43.115,19.0,19.5,39
2020-12-03 15:54:40.837,19.0,19.6,40
2020-12-03 15:54:38.567,19.0,19.6,40
2020-12-03 15:54:36.287,19.0,19.6,44
2020-12-03 15:54:34.014,19.0,19.7,44
2020-12-03 15:54:31.736,19.0,19.7,43
2020-12-03 15:54:29.459,19.0,19.6,44
2020-12-03 15:54:27.186,19.0,19.6,44
2020-12-03 15:54:24.909,19.0,19.6,44
2020-12-03 15:54:22.631,19.0,19.6,43
2020-12-03 15:54:20.361,19.0,19.5,43
2020-12-03 15:54:18.081,19.0,19.5,41
2020-12-03 15:54:15.808,19.0,19.5,40
2020-12-03 15:54:13.530,19.0,19.5,33
2020-12-03 15:54:11.253,19.0,19.5,41
2020-12-03 15:54:08.980,19.0,19.6,40
2020-12-03 15:54:06.703,19.0,19.6,41
2020-12-03 15:54:04.425,19.0,19.6,40
2020-12-03 15:54:02.152,19.0,19.6,42
2020-12-03 15:53:59.875,19.0,19.6,47
2020-12-03 15:53:57.602,19.0,19.6,48
2020-12-03 15:53:55.324,19.0,19.6,48
2020-12-03 15:53:53.047,19.0,19.6,47
2020-12-03 15:53:50.774,19.0,19.5,48
2020-12-03 15:53:48.496,19.0,19.5,48
2020-12-03 15:53:46.223,19.0,19.5,48
2020-12-03 15:53:43.946,19.0,19.5,48
2020-12-03 15:53:41.668,19.0,19.4,50
2020-12-03 15:53:39.395,19.0,19.4,50
2020-12-03 15:53:37.118,19.0,19.4,49
2020-12-03 15:53:34.841,19.0,19.3,49
2020-12-03 15:53:32.567,19.0,19.3,50
2020-12-03 15:53:30.290,19.0,19.3,46
2020-12-03 15:53:28.012,19.0,19.3,46
2020-12-03 15:53:25.739,19.0,19.3,47
2020-12-03 15:53:23.462,19.0,19.3,47
2020-12-03 15:53:21.184,19.0,19.3,48
2020-12-03 15:53:18.911,19.0,19.3,47
2020-12-03 15:53:16.634,19.0,19.3,44
2020-12-03 15:53:14.357,19.0,19.3,46
2020-12-03 15:53:12.083,19.0,19.3,45
2020-12-03 15:53:09.806,19.0,19.3,45
2020-12-03 15:53:07.529,19.0,19.3,44
2020-12-03 15:53:05.255,19.0,19.3,40
2020-12-03 15:53:02.978,19.0,19.3,43
2020-12-03 15:53:00.701,19.0,19.3,42
2020-12-03 15:52:58.428,19.0,19.3,43
2020-12-03 15:52:56.150,19.0,19.3,43
2020-12-03 15:52:53.873,19.0,19.3,41
2020-12-03 15:52:51.600,19.0,19.3,45
2020-12-03 15:52:49.322,19.0,19.3,45
2020-12-03 15:52:47.045,19.0,19.3,43
2020-12-03 15:52:44.772,18.9,19.3,37
2020-12-03 15:52:42.495,19.0,19.4,36
2020-12-03 15:52:40.217,19.0,19.4,35
2020-12-03 15:52:37.944,19.0,19.4,34
2020-12-03 15:52:35.667,19.0,19.5,45
2020-12-03 15:52:33.394,19.0,19.5,45
2020-12-03 15:52:31.116,19.0,19.5,33
2020-12-03 15:52:28.839,19.0,19.6,37
2020-12-03 15:52:26.566,19.0,19.6,36
2020-12-03 15:52:24.289,19.0,19.6,36
2020-12-03 15:52:22.011,19.0,19.6,41
2020-12-03 15:52:19.738,19.0,19.5,38
2020-12-03 15:52:17.461,19.0,19.5,36
2020-12-03 15:52:15.188,19.0,19.5,37
2020-12-03 15:52:12.910,19.0,19.5,39
2020-12-03 15:52:10.633,19.0,19.5,42
2020-12-03 15:52:08.360,19.0,19.5,44
2020-12-03 15:52:06.083,19.0,19.5,45
2020-12-03 15:52:03.805,19.0,19.5,45
2020-12-03 15:52:01.532,19.0,19.6,45
2020-12-03 15:51:59.255,19.0,19.6,44
2020-12-03 15:51:56.981,19.0,19.6,47
2020-12-03 15:51:54.704,19.0,19.6,47
2020-12-03 15:51:52.427,19.0,19.6,47
2020-12-03 15:51:50.154,19.0,19.7,47
2020-12-03 15:51:47.876,19.0,19.7,47
2020-12-03 15:51:45.599,19.0,19.7,47
2020-12-03 15:51:43.326,19.0,19.7,47
2020-12-03 15:51:41.048,19.0,19.7,47
2020-12-03 15:51:38.775,19.0,19.7,47
2020-12-03 15:51:36.498,19.0,19.7,47
2020-12-03 15:51:34.220,18.9,19.6,47
2020-12-03 15:51:31.947,19.0,19.7,46
2020-12-03 15:51:29.670,19.0,19.7,49
2020-12-03 15:51:27.393,19.0,19.7,49
2020-12-03 15:51:25.120,18.9,19.6,49
2020-12-03 15:51:22.842,19.0,19.6,47
2020-12-03 15:51:20.565,19.0,19.6,46
2020-12-03 15:51:18.292,19.0,19.6,46
2020-12-03 15:51:16.014,18.9,19.5,45
2020-12-03 15:51:13.741,18.9,19.5,32
2020-12-03 15:51:11.464,18.9,19.5,32
2020-12-03 15:51:09.186,18.9,19.6,32
2020-12-03 15:51:06.913,18.9,19.6,33
2020-12-03 15:51:04.636,18.9,19.6,33
2020-12-03 15:51:02.363,18.9,19.6,35
2020-12-03 15:51:00.085,18.9,19.6,39
2020-12-03 15:50:57.808,18.9,19.7,45
2020-12-03 15:50:55.535,18.9,19.7,48
2020-12-03 15:50:53.258,18.9,19.7,50
2020-12-03 15:50:50.980,18.9,19.7,50
2020-12-03 15:50:48.707,18.9,19.7,50
2020-12-03 15:50:46.430,18.9,19.8,26
2020-12-03 15:50:44.156,18.9,19.8,26
2020-12-03 15:50:41.879,18.9,19.8,26
2020-12-03 15:50:39.602,18.9,19.8,27
2020-12-03 15:50:37.329,18.9,19.8,26
2020-12-03 15:50:35.051,18.9,19.8,26
2020-12-03 15:50:32.774,18.9,19.9,26
2020-12-03 15:50:30.501,18.9,19.9,27
2020-12-03 15:50:28.223,18.9,19.9,26
2020-12-03 15:50:25.946,18.9,19.9,25
2020-12-03 15:50:23.673,18.9,19.9,26
2020-12-03 15:50:21.396,18.8,19.8,26
2020-12-03 15:50:19.123,18.8,19.8,27
2020-12-03 15:50:16.845,18.8,19.8,26
2020-12-03 15:50:14.568,18.8,19.8,27
2020-12-03 15:50:12.295,18.8,19.8,25
2020-12-03 15:50:10.018,18.8,19.8,26
2020-12-03 15:50:07.740,18.8,19.8,26
2020-12-03 15:50:05.467,18.8,19.9,24
2020-12-03 15:50:03.190,18.8,19.8,24
2020-12-03 15:50:00.917,18.8,19.8,21
